пЕГСКЭРЮРШ ЮМЮКХГЮ ЮМНЛЮКХИ ЛЕРНДНЛ Z-score
==========================================

яРНКАЕЖ: Feature_1
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 52
оПНЖЕМР ЮМНЛЮКХИ: 4.33%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
1199	0.055	0.0523	мер
1200	0.067	0.0641	мер
1201	0.108	0.1045	мер

--------------------------------------------------

яРНКАЕЖ: Feature_73
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 50
оПНЖЕМР ЮМНЛЮКХИ: 4.17%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
2	-0.437	-0.4428	мер
3	-1.42	-1.4074	мер
4	-1.06	-1.0541	мер
5	0.293	0.2736	мер
6	-0.878	-0.8755	мер
7	0.319	0.2991	мер
8	-1.463	-1.4496	мер
9	-0.061	-0.0738	мер
10	-0.393	-0.3996	мер
11	0.468	0.4453	мер
12	1.061	1.0272	мер
13	0.382	0.3609	мер
14	0.57	0.5454	мер
15	-0.418	-0.4241	мер
16	-0.499	-0.5036	мер
17	0.238	0.2196	мер
18	0.887	0.8565	мер
19	-0.324	-0.3319	мер
20	-0.525	-0.5291	мер
21	-1.024	-1.0188	мер
22	-1.034	-1.0286	мер
23	0.237	0.2186	мер
24	-0.713	-0.7136	мер
25	0.806	0.7770	мер
26	0.492	0.4689	мер
27	1.57	1.5267	мер
28	0.367	0.3462	мер
29	-0.13	-0.1415	мер
30	-0.777	-0.7764	мер
31	1.687	1.6415	мер
32	0.662	0.6357	мер
33	-0.37	-0.3770	мер
34	-2.928	-2.8872	дю
35	-0.571	-0.5743	мер
36	-2.287	-2.2582	дю
37	-1.03	-1.0247	мер
38	1.356	1.3167	мер
39	1.749	1.7024	мер
40	1.755	1.7083	мер
41	-1.377	-1.3652	мер
42	1.09	1.0557	мер
43	0.815	0.7858	мер
44	-1.219	-1.2102	мер
45	0.077	0.0616	мер
46	0.461	0.4384	мер
47	-1.144	-1.1366	мер
48	1.186	1.1499	мер
49	0.964	0.9321	мер
50	0.43	0.4080	мер
51	1.603	1.5591	мер
52	-0.556	-0.5595	мер
53	0.804	0.7750	мер
54	1.807	1.7593	мер
55	-0.067	-0.0797	мер
56	0.539	0.5150	мер
57	1.055	1.0214	мер
58	-0.574	-0.5772	мер
59	1.439	1.3982	мер
60	0.606	0.5807	мер
61	0.381	0.3599	мер
62	0.232	0.2137	мер
63	-0.043	-0.0561	мер
64	-0.233	-0.2426	мер
65	1.666	1.6209	мер
66	-2.316	-2.2867	дю
67	-1.376	-1.3642	мер
68	0.819	0.7898	мер
69	1.063	1.0292	мер
70	1.433	1.3923	мер
71	-0.23	-0.2396	мер
72	-2.141	-2.1149	дю
73	0.63	0.6043	мер
74	-1.461	-1.4476	мер
75	-0.258	-0.2671	мер
76	1.426	1.3854	мер
77	0.864	0.8339	мер
78	-0.425	-0.4310	мер
79	0.148	0.1313	мер
80	-0.606	-0.6086	мер
81	-0.546	-0.5497	мер
82	0.405	0.3835	мер
83	-0.21	-0.2200	мер
84	0.749	0.7211	мер
85	1.495	1.4531	мер
86	0.243	0.2245	мер
87	-1.378	-1.3662	мер
88	0.328	0.3079	мер
89	-0.026	-0.0395	мер
90	0.751	0.7230	мер
91	0.251	0.2324	мер
92	0.802	0.7731	мер
93	-1.207	-1.1984	мер
94	-0.886	-0.8834	мер
95	-0.718	-0.7185	мер
96	-1.079	-1.0728	мер
97	0.332	0.3119	мер
98	0.709	0.6818	мер
99	0.492	0.4689	мер
100	-0.599	-0.6017	мер
101	1.995	1.9438	мер
102	2.18	2.1253	дю
103	-2.317	-2.2876	дю
104	0.7	0.6730	мер
105	1.664	1.6190	мер
106	0.38	0.3590	мер
107	1.05	1.0164	мер
108	-1.582	-1.5664	мер
109	0.207	0.1892	мер
110	1.062	1.0282	мер
111	-1.354	-1.3426	мер
112	-0.718	-0.7185	мер
113	-0.005	-0.0188	мер
114	-0.397	-0.4035	мер
115	0.314	0.2942	мер
116	-0.053	-0.0659	мер
117	-1.184	-1.1758	мер
118	-1.583	-1.5674	мер
119	-1.055	-1.0492	мер
120	-0.644	-0.6459	мер
121	0.717	0.6897	мер
122	-0.178	-0.1886	мер
123	0.324	0.3040	мер
124	0.823	0.7937	мер
125	-0.035	-0.0483	мер
126	-0.764	-0.7637	мер
127	-0.164	-0.1749	мер
128	-2.134	-2.1081	дю
129	-0.573	-0.5762	мер
130	1.399	1.3589	мер
131	0.015	0.0008	мер
132	0.444	0.4218	мер
133	1.163	1.1273	мер
134	0.074	0.0587	мер
135	-2.615	-2.5801	дю
136	0.247	0.2284	мер
137	-1.096	-1.0895	мер
138	-1.624	-1.6076	мер
139	-0.468	-0.4732	мер
140	-0.044	-0.0571	мер
141	-0.353	-0.3603	мер
142	0.725	0.6975	мер
143	0.759	0.7309	мер
144	0.151	0.1342	мер
145	-0.244	-0.2534	мер
146	1.498	1.4561	мер
147	1.168	1.1322	мер
148	1.423	1.3825	мер
149	-0.245	-0.2544	мер
150	-1.095	-1.0885	мер
151	-0.075	-0.0875	мер
152	-0.1	-0.1121	мер
153	0.313	0.2932	мер
154	-0.804	-0.8029	мер
155	0.175	0.1578	мер
156	-0.716	-0.7166	мер
157	-1.776	-1.7568	мер
158	-1.556	-1.5409	мер
159	-1.613	-1.5968	мер
160	-0.484	-0.4889	мер
161	0.614	0.5886	мер
162	0.529	0.5052	мер
163	0.289	0.2697	мер
164	0.416	0.3943	мер
165	0.21	0.1921	мер
166	0.01	-0.0041	мер
167	-0.331	-0.3388	мер
168	1.237	1.2000	мер
169	0.673	0.6465	мер
170	-0.705	-0.7058	мер
171	-0.145	-0.1562	мер
172	-1.794	-1.7744	мер
173	-0.141	-0.1523	мер
174	0.184	0.1666	мер
175	1.262	1.2245	мер
176	0.016	0.0018	мер
177	1.217	1.1803	мер
178	0.291	0.2716	мер
179	1.8	1.7524	мер
180	-0.882	-0.8795	мер
181	-0.405	-0.4114	мер
182	-0.988	-0.9835	мер
183	-0.489	-0.4938	мер
184	-0.039	-0.0522	мер
185	-1.177	-1.1689	мер
186	2.047	1.9948	мер
187	0.589	0.5641	мер
188	1.005	0.9723	мер
189	-0.301	-0.3093	мер
190	0.554	0.5297	мер
191	-0.853	-0.8510	мер
192	0.802	0.7731	мер
193	-0.373	-0.3800	мер
194	-0.318	-0.3260	мер
195	-0.305	-0.3132	мер
196	-0.809	-0.8078	мер
197	0.57	0.5454	мер
198	1.766	1.7191	мер
199	1.682	1.6366	мер
200	0.832	0.8025	мер
201	-0.59	-0.5929	мер
202	0.081	0.0655	мер
203	-0.652	-0.6538	мер
204	1.071	1.0371	мер
205	0.625	0.5994	мер
206	0.215	0.1970	мер
207	0.268	0.2491	мер
208	1.953	1.9026	мер
209	-0.394	-0.4006	мер
210	-0.727	-0.7274	мер
211	-0.339	-0.3466	мер
212	-0.578	-0.5811	мер
213	2.597	2.5345	дю
214	0.632	0.6063	мер
215	0.284	0.2648	мер
216	-0.236	-0.2455	мер
217	-0.938	-0.9344	мер
218	0.613	0.5876	мер
219	0.06	0.0449	мер
220	-0.286	-0.2946	мер
221	0.5	0.4767	мер
222	0.122	0.1058	мер
223	0.721	0.6936	мер
224	-0.267	-0.2759	мер
225	-0.773	-0.7725	мер
226	-0.139	-0.1503	мер
227	0.151	0.1342	мер
228	3.0	2.9300	дю
229	-0.216	-0.2259	мер
230	-0.186	-0.1965	мер
231	1.321	1.2824	мер
232	0.227	0.2088	мер
233	0.586	0.5611	мер
234	-3.239	-3.1924	дю
235	2.27	2.2137	дю
236	-1.054	-1.0482	мер
237	-0.506	-0.5105	мер
238	0.864	0.8339	мер
239	-0.641	-0.6430	мер
240	0.229	0.2108	мер
241	-0.13	-0.1415	мер
242	0.967	0.9350	мер
243	0.217	0.1990	мер
244	1.17	1.1342	мер
245	1.961	1.9104	мер
246	-0.053	-0.0659	мер
247	-1.509	-1.4947	мер
248	-0.13	-0.1415	мер
249	-2.314	-2.2847	дю
250	0.639	0.6131	мер
251	0.168	0.1509	мер
252	1.298	1.2598	мер
253	0.03	0.0155	мер
254	1.71	1.6641	мер
255	1.413	1.3727	мер
256	-1.223	-1.2141	мер
257	-0.468	-0.4732	мер
258	0.346	0.3256	мер
259	1.385	1.3452	мер
260	-1.121	-1.1140	мер
261	-1.142	-1.1346	мер
262	0.184	0.1666	мер
263	-0.47	-0.4752	мер
264	-0.305	-0.3132	мер
265	1.207	1.1705	мер
266	1.093	1.0586	мер
267	-0.395	-0.4016	мер
268	1.355	1.3157	мер
269	0.78	0.7515	мер
270	1.41	1.3697	мер
271	-1.12	-1.1130	мер
272	-0.827	-0.8255	мер
273	-1.082	-1.0757	мер
274	-0.252	-0.2612	мер
275	-1.524	-1.5095	мер
276	0.786	0.7574	мер
277	-0.271	-0.2799	мер
278	0.911	0.8800	мер
279	-0.09	-0.1023	мер
280	-0.361	-0.3682	мер
281	1.708	1.6622	мер
282	-0.247	-0.2563	мер
283	0.607	0.5817	мер
284	1.795	1.7475	мер
285	1.704	1.6582	мер
286	0.731	0.7034	мер
287	0.686	0.6592	мер
288	-0.515	-0.5193	мер
289	0.732	0.7044	мер
290	0.847	0.8172	мер
291	-0.622	-0.6243	мер
292	-0.084	-0.0964	мер
293	-0.764	-0.7637	мер
294	-1.05	-1.0443	мер
295	-1.095	-1.0885	мер
296	-0.872	-0.8696	мер
297	-0.762	-0.7617	мер
298	-0.303	-0.3113	мер
299	-0.581	-0.5841	мер
300	-1.15	-1.1425	мер
301	-0.463	-0.4683	мер
302	-0.92	-0.9167	мер
303	-0.168	-0.1788	мер
304	0.203	0.1853	мер
305	0.318	0.2981	мер
306	0.14	0.1234	мер
307	1.16	1.1244	мер
308	-1.426	-1.4133	мер
309	-0.609	-0.6116	мер
310	0.545	0.5209	мер
311	-0.151	-0.1621	мер
312	0.477	0.4542	мер
313	0.492	0.4689	мер
314	0.926	0.8948	мер
315	1.026	0.9929	мер
316	0.248	0.2294	мер
317	0.531	0.5071	мер
318	1.206	1.1695	мер
319	-2.029	-2.0050	дю
320	1.338	1.2991	мер
321	2.364	2.3059	дю
322	1.986	1.9350	мер
323	0.165	0.1480	мер
324	-1.125	-1.1179	мер
325	-0.802	-0.8010	мер
326	-0.824	-0.8225	мер
327	0.449	0.4267	мер
328	-1.136	-1.1287	мер
329	-0.853	-0.8510	мер
330	0.486	0.4630	мер
331	-1.094	-1.0875	мер
332	-2.329	-2.2994	дю
333	-0.29	-0.2985	мер
334	-0.97	-0.9658	мер
335	1.499	1.4571	мер
336	-0.169	-0.1798	мер
337	1.43	1.3893	мер
338	-1.534	-1.5193	мер
339	-1.344	-1.3328	мер
340	-0.007	-0.0208	мер
341	-0.053	-0.0659	мер
342	0.338	0.3177	мер
343	-0.5	-0.5046	мер
344	0.891	0.8604	мер
345	-1.429	-1.4162	мер
346	-1.496	-1.4820	мер
347	-0.346	-0.3535	мер
348	1.051	1.0174	мер
349	-0.62	-0.6224	мер
350	0.032	0.0175	мер
351	1.158	1.1224	мер
352	-0.233	-0.2426	мер
353	0.281	0.2618	мер
354	0.789	0.7603	мер
355	0.355	0.3344	мер
356	-1.05	-1.0443	мер
357	0.631	0.6053	мер
358	0.116	0.0999	мер
359	-0.059	-0.0718	мер
360	0.01	-0.0041	мер
361	-0.512	-0.5164	мер
362	-1.027	-1.0217	мер
363	0.036	0.0214	мер
364	-1.47	-1.4565	мер
365	-0.507	-0.5115	мер
366	-1.538	-1.5232	мер
367	1.208	1.1715	мер
368	1.498	1.4561	мер
369	-1.139	-1.1317	мер
370	0.203	0.1853	мер
371	0.103	0.0871	мер
372	-0.611	-0.6135	мер
373	-0.038	-0.0512	мер
374	-0.256	-0.2652	мер
375	0.426	0.4041	мер
376	0.418	0.3963	мер
377	-0.489	-0.4938	мер
378	-1.121	-1.1140	мер
379	-0.702	-0.7028	мер
380	-0.494	-0.4987	мер
381	-0.264	-0.2730	мер
382	0.685	0.6583	мер
383	0.387	0.3658	мер
384	0.741	0.7132	мер
385	-0.682	-0.6832	мер
386	1.991	1.9399	мер
387	-0.434	-0.4398	мер
388	0.225	0.2069	мер
389	-0.577	-0.5802	мер
390	0.062	0.0469	мер
391	-3.104	-3.0599	дю
392	0.251	0.2324	мер
393	0.959	0.9271	мер
394	0.929	0.8977	мер
395	1.739	1.6926	мер
396	-0.523	-0.5272	мер
397	-1.432	-1.4192	мер
398	-0.63	-0.6322	мер
399	0.079	0.0636	мер
400	1.791	1.7436	мер
401	1.603	1.5591	мер
402	0.097	0.0813	мер
403	-0.432	-0.4379	мер
404	0.286	0.2667	мер
405	0.329	0.3089	мер
406	-1.075	-1.0689	мер
407	1.027	0.9939	мер
408	-0.118	-0.1297	мер
409	-0.865	-0.8628	мер
410	-0.553	-0.5566	мер
411	0.318	0.2981	мер
412	0.981	0.9487	мер
413	-0.255	-0.2642	мер
414	-0.552	-0.5556	мер
415	-0.17	-0.1808	мер
416	0.875	0.8447	мер
417	-0.149	-0.1602	мер
418	-0.168	-0.1788	мер
419	-0.258	-0.2671	мер
420	-0.099	-0.1111	мер
421	-0.077	-0.0895	мер
422	0.303	0.2834	мер
423	0.813	0.7839	мер
424	0.705	0.6779	мер
425	-0.222	-0.2318	мер
426	-1.482	-1.4682	мер
427	0.371	0.3501	мер
428	1.095	1.0606	мер
429	0.966	0.9340	мер
430	-0.99	-0.9854	мер
431	0.893	0.8624	мер
432	-0.16	-0.1709	мер
433	-1.376	-1.3642	мер
434	-0.641	-0.6430	мер
435	-0.191	-0.2014	мер
436	0.799	0.7701	мер
437	1.283	1.2451	мер
438	-1.062	-1.0561	мер
439	1.046	1.0125	мер
440	-1.292	-1.2818	мер
441	-0.73	-0.7303	мер
442	0.171	0.1539	мер
443	-0.995	-0.9903	мер
444	0.922	0.8908	мер
445	-0.387	-0.3937	мер
446	-1.971	-1.9481	мер
447	0.518	0.4944	мер
448	0.498	0.4748	мер
449	1.837	1.7887	мер
450	-2.761	-2.7234	дю
451	0.991	0.9585	мер
452	-0.61	-0.6125	мер
453	0.389	0.3678	мер
454	0.065	0.0498	мер
455	-0.868	-0.8657	мер
456	1.181	1.1450	мер
457	1.351	1.3118	мер
458	-1.63	-1.6135	мер
459	0.356	0.3354	мер
460	-1.202	-1.1935	мер
461	0.373	0.3521	мер
462	-1.075	-1.0689	мер
463	2.211	2.1558	дю
464	-0.075	-0.0875	мер
465	1.013	0.9801	мер
466	-0.322	-0.3299	мер
467	-0.312	-0.3201	мер
468	-0.26	-0.2691	мер
469	-1.879	-1.8578	мер
470	-1.264	-1.2543	мер
471	1.436	1.3952	мер
472	0.412	0.3904	мер
473	-0.683	-0.6842	мер
474	0.236	0.2177	мер
475	0.041	0.0263	мер
476	-0.972	-0.9678	мер
477	1.384	1.3442	мер
478	-0.874	-0.8716	мер
479	-0.356	-0.3633	мер
480	0.26	0.2412	мер
481	-1.584	-1.5683	мер
482	0.298	0.2785	мер
483	0.564	0.5395	мер
484	-0.658	-0.6596	мер
485	0.643	0.6170	мер
486	-1.029	-1.0237	мер
487	0.104	0.0881	мер
488	-1.478	-1.4643	мер
489	0.978	0.9458	мер
490	0.529	0.5052	мер
491	0.407	0.3855	мер
492	-0.282	-0.2907	мер
493	-0.535	-0.5389	мер
494	1.3	1.2618	мер
495	-0.862	-0.8598	мер
496	-1.86	-1.8392	мер
497	-0.587	-0.5900	мер
498	-0.218	-0.2279	мер
499	-1.769	-1.7499	мер
500	0.012	-0.0022	мер
501	-0.337	-0.3446	мер
502	-0.245	-0.2544	мер
503	1.109	1.0743	мер
504	0.524	0.5003	мер
505	0.186	0.1686	мер
506	0.638	0.6121	мер
507	0.885	0.8545	мер
508	-0.775	-0.7745	мер
509	1.025	0.9919	мер
510	-0.272	-0.2809	мер
511	-0.005	-0.0188	мер
512	-0.483	-0.4879	мер
513	1.83	1.7819	мер
514	-0.306	-0.3142	мер
515	1.068	1.0341	мер
516	1.363	1.3236	мер
517	0.142	0.1254	мер
518	1.473	1.4315	мер
519	-0.148	-0.1592	мер
520	-0.381	-0.3878	мер
521	0.304	0.2844	мер
522	0.091	0.0754	мер
523	0.239	0.2206	мер
524	0.833	0.8035	мер
525	-1.152	-1.1444	мер
526	-0.762	-0.7617	мер
527	-0.224	-0.2338	мер
528	0.548	0.5238	мер
529	2.221	2.1656	дю
530	0.063	0.0479	мер
531	-0.626	-0.6282	мер
532	0.63	0.6043	мер
533	1.575	1.5316	мер
534	-0.778	-0.7774	мер
535	0.762	0.7338	мер
536	-0.056	-0.0689	мер
537	0.174	0.1568	мер
538	-0.905	-0.9020	мер
539	-0.198	-0.2082	мер
540	-1.816	-1.7960	мер
541	0.238	0.2196	мер
542	-1.133	-1.1258	мер
543	-1.442	-1.4290	мер
544	-0.7	-0.7009	мер
545	1.203	1.1666	мер
546	0.596	0.5709	мер
547	-1.247	-1.2376	мер
548	-1.002	-0.9972	мер
549	-1.479	-1.4653	мер
550	-0.325	-0.3329	мер
551	0.246	0.2275	мер
552	0.291	0.2716	мер
553	-0.507	-0.5115	мер
554	-0.569	-0.5723	мер
555	0.15	0.1333	мер
556	0.332	0.3119	мер
557	-2.293	-2.2641	дю
558	0.707	0.6799	мер
559	-1.999	-1.9756	мер
560	1.132	1.0969	мер
561	1.012	0.9792	мер
562	-0.471	-0.4761	мер
563	0.748	0.7201	мер
564	1.375	1.3354	мер
565	-0.812	-0.8108	мер
566	-0.078	-0.0905	мер
567	0.605	0.5798	мер
568	-1.364	-1.3525	мер
569	0.819	0.7898	мер
570	-1.422	-1.4094	мер
571	-1.324	-1.3132	мер
572	0.344	0.3236	мер
573	-0.541	-0.5448	мер
574	0.495	0.4718	мер
575	1.404	1.3638	мер
576	-2.089	-2.0639	дю
577	0.319	0.2991	мер
578	0.297	0.2775	мер
579	-0.018	-0.0316	мер
580	-0.704	-0.7048	мер
581	-0.274	-0.2828	мер
582	2.439	2.3795	дю
583	0.381	0.3599	мер
584	-0.3	-0.3083	мер
585	-0.685	-0.6861	мер
586	0.7	0.6730	мер
587	0.422	0.4002	мер
588	0.204	0.1863	мер
589	1.515	1.4728	мер
590	-0.614	-0.6165	мер
591	-0.845	-0.8431	мер
592	-1.186	-1.1778	мер
593	-1.455	-1.4418	мер
594	-2.731	-2.6939	дю
595	-2.066	-2.0413	дю
596	-0.614	-0.6165	мер
597	-1.958	-1.9354	мер
598	0.465	0.4424	мер
599	0.14	0.1234	мер
600	-0.547	-0.5507	мер
601	0.219	0.2010	мер
602	1.299	1.2608	мер
603	-1.75	-1.7312	мер
604	-0.208	-0.2181	мер
605	1.448	1.4070	мер
606	0.599	0.5739	мер
607	0.851	0.8212	мер
608	0.25	0.2314	мер
609	1.509	1.4669	мер
610	1.873	1.8241	мер
611	-0.651	-0.6528	мер
612	-0.216	-0.2259	мер
613	1.243	1.2058	мер
614	-0.105	-0.1170	мер
615	0.842	0.8123	мер
616	-1.17	-1.1621	мер
617	1.196	1.1597	мер
618	0.068	0.0528	мер
619	1.28	1.2421	мер
620	2.853	2.7858	дю
621	0.043	0.0283	мер
622	1.476	1.4345	мер
623	-1.415	-1.4025	мер
624	0.259	0.2402	мер
625	2.46	2.4001	дю
626	-1.158	-1.1503	мер
627	-0.606	-0.6086	мер
628	0.49	0.4669	мер
629	-1.327	-1.3161	мер
630	-1.735	-1.7165	мер
631	1.942	1.8918	мер
632	-1.309	-1.2985	мер
633	-1.292	-1.2818	мер
634	-1.218	-1.2092	мер
635	-1.141	-1.1336	мер
636	-1.841	-1.8205	мер
637	-0.203	-0.2131	мер
638	-1.542	-1.5271	мер
639	-0.485	-0.4899	мер
640	-0.701	-0.7018	мер
641	-0.006	-0.0198	мер
642	0.396	0.3747	мер
643	-1.149	-1.1415	мер
644	-1.208	-1.1994	мер
645	-2.453	-2.4211	дю
646	-0.294	-0.3024	мер
647	-0.288	-0.2966	мер
648	-0.093	-0.1052	мер
649	0.316	0.2962	мер
650	-1.498	-1.4839	мер
651	0.209	0.1912	мер
652	2.874	2.8064	дю
653	-0.501	-0.5056	мер
654	-1.067	-1.0610	мер
655	0.718	0.6906	мер
656	-0.293	-0.3015	мер
657	0.46	0.4375	мер
658	-0.015	-0.0287	мер
659	0.507	0.4836	мер
660	-0.38	-0.3868	мер
661	-0.122	-0.1337	мер
662	-0.07	-0.0826	мер
663	-0.607	-0.6096	мер
664	-0.669	-0.6704	мер
665	-1.38	-1.3682	мер
666	0.37	0.3491	мер
667	0.601	0.5758	мер
668	-1.215	-1.2062	мер
669	0.913	0.8820	мер
670	0.808	0.7790	мер
671	0.949	0.9173	мер
672	0.219	0.2010	мер
673	1.25	1.2127	мер
674	-1.661	-1.6439	мер
675	0.416	0.3943	мер
676	0.859	0.8290	мер
677	1.853	1.8044	мер
678	-0.278	-0.2867	мер
679	-0.822	-0.8206	мер
680	-2.312	-2.2827	дю
681	1.398	1.3579	мер
682	0.008	-0.0061	мер
683	0.394	0.3727	мер
684	0.563	0.5385	мер
685	-0.542	-0.5458	мер
686	1.4	1.3599	мер
687	-1.621	-1.6047	мер
688	0.071	0.0557	мер
689	0.959	0.9271	мер
690	-1.49	-1.4761	мер
691	-0.643	-0.6449	мер
692	-0.132	-0.1435	мер
693	1.513	1.4708	мер
694	0.22	0.2020	мер
695	0.309	0.2893	мер
696	0.237	0.2186	мер
697	0.221	0.2029	мер
698	1.092	1.0577	мер
699	-1.425	-1.4123	мер
700	-1.82	-1.7999	мер
701	0.634	0.6082	мер
702	0.516	0.4924	мер
703	0.727	0.6995	мер
704	-1.948	-1.9255	мер
705	-1.868	-1.8470	мер
706	0.706	0.6789	мер
707	0.191	0.1735	мер
708	-0.271	-0.2799	мер
709	-0.637	-0.6390	мер
710	1.254	1.2166	мер
711	-1.702	-1.6841	мер
712	0.068	0.0528	мер
713	-0.636	-0.6381	мер
714	-1.515	-1.5006	мер
715	-1.175	-1.1670	мер
716	1.806	1.7583	мер
717	-0.307	-0.3152	мер
718	-0.917	-0.9138	мер
719	-0.939	-0.9354	мер
720	0.929	0.8977	мер
721	-1.682	-1.6645	мер
722	0.915	0.8840	мер
723	0.579	0.5542	мер
724	0.872	0.8418	мер
725	-0.139	-0.1503	мер
726	1.423	1.3825	мер
727	-1.998	-1.9746	мер
728	-0.478	-0.4830	мер
729	0.367	0.3462	мер
730	0.663	0.6367	мер
731	0.135	0.1185	мер
732	-0.232	-0.2416	мер
733	-1.618	-1.6017	мер
734	-0.718	-0.7185	мер
735	1.338	1.2991	мер
736	0.423	0.4012	мер
737	1.305	1.2667	мер
738	0.975	0.9428	мер
739	0.589	0.5641	мер
740	0.657	0.6308	мер
741	0.675	0.6485	мер
742	-0.522	-0.5262	мер
743	2.023	1.9713	мер
744	0.04	0.0253	мер
745	2.392	2.3334	дю
746	0.851	0.8212	мер
747	0.072	0.0567	мер
748	0.511	0.4875	мер
749	-0.369	-0.3760	мер
750	0.505	0.4816	мер
751	1.344	1.3050	мер
752	-1.501	-1.4869	мер
753	-0.551	-0.5546	мер
754	0.619	0.5935	мер
755	1.355	1.3157	мер
756	-1.789	-1.7695	мер
757	-0.399	-0.4055	мер
758	0.265	0.2461	мер
759	0.612	0.5866	мер
760	1.276	1.2382	мер
761	0.579	0.5542	мер
762	0.043	0.0283	мер
763	0.875	0.8447	мер
764	-0.074	-0.0866	мер
765	-0.155	-0.1660	мер
766	-0.508	-0.5124	мер
767	0.173	0.1558	мер
768	0.199	0.1813	мер
769	2.141	2.0871	дю
770	-0.497	-0.5017	мер
771	1.158	1.1224	мер
772	0.994	0.9615	мер
773	0.579	0.5542	мер
774	-0.37	-0.3770	мер
775	0.758	0.7299	мер
776	-1.083	-1.0767	мер
777	-0.382	-0.3888	мер
778	-0.007	-0.0208	мер
779	-0.247	-0.2563	мер
780	-1.195	-1.1866	мер
781	0.906	0.8751	мер
782	-1.076	-1.0698	мер
783	-0.016	-0.0296	мер
784	-0.338	-0.3456	мер
785	0.18	0.1627	мер
786	-0.577	-0.5802	мер
787	0.275	0.2559	мер
788	0.95	0.9183	мер
789	1.108	1.0734	мер
790	0.356	0.3354	мер
791	-0.452	-0.4575	мер
792	0.869	0.8388	мер
793	1.88	1.8309	мер
794	-0.999	-0.9943	мер
795	-0.411	-0.4173	мер
796	-1.275	-1.2651	мер
797	-0.369	-0.3760	мер
798	0.909	0.8781	мер
799	0.196	0.1784	мер
800	-0.19	-0.2004	мер
801	-0.428	-0.4339	мер
802	1.685	1.6396	мер
803	0.541	0.5170	мер
804	0.796	0.7672	мер
805	0.231	0.2127	мер
806	0.343	0.3227	мер
807	0.046	0.0312	мер
808	-0.35	-0.3574	мер
809	-0.764	-0.7637	мер
810	0.151	0.1342	мер
811	-0.482	-0.4869	мер
812	0.637	0.6112	мер
813	-0.454	-0.4595	мер
814	-1.017	-1.0119	мер
815	0.774	0.7456	мер
816	-0.514	-0.5183	мер
817	-1.066	-1.0600	мер
818	0.925	0.8938	мер
819	-0.353	-0.3603	мер
820	0.026	0.0116	мер
821	0.855	0.8251	мер
822	-0.297	-0.3054	мер
823	1.336	1.2971	мер
824	1.091	1.0567	мер
